feature,threshold,direction,tp,tn,fp,fn,accuracy,balanced_accuracy,precision,recall,specificity
answer_entropy,4.588241616192986,<=,33,85,15,67,0.59,0.59,0.6875,0.33,0.85
answer_entropy,4.592827435243,>=,67,15,85,33,0.41,0.41000000000000003,0.4407894736842105,0.67,0.15
answer_entropy,4.592827435243,<=,34,85,15,66,0.595,0.595,0.6938775510204082,0.34,0.85
answer_entropy,4.595081490569414,>=,66,15,85,34,0.405,0.405,0.4370860927152318,0.66,0.15
answer_entropy,4.595081490569414,<=,34,84,16,66,0.59,0.59,0.68,0.34,0.84
answer_entropy,4.596463689253676,>=,66,16,84,34,0.41,0.41000000000000003,0.44,0.66,0.16
answer_entropy,4.596463689253676,<=,35,84,16,65,0.595,0.595,0.6862745098039216,0.35,0.84
answer_entropy,4.601548310899881,>=,65,16,84,35,0.405,0.405,0.436241610738255,0.65,0.16
answer_entropy,4.601548310899881,<=,36,84,16,64,0.6,0.6,0.6923076923076923,0.36,0.84
answer_entropy,4.605814972364978,>=,64,16,84,36,0.4,0.4,0.43243243243243246,0.64,0.16
answer_entropy,4.605814972364978,<=,36,83,17,64,0.595,0.595,0.6792452830188679,0.36,0.83
answer_entropy,4.606109525994772,>=,64,17,83,36,0.405,0.405,0.43537414965986393,0.64,0.17
answer_entropy,4.606109525994772,<=,37,83,17,63,0.6,0.6,0.6851851851851852,0.37,0.83
answer_entropy,4.607681009194498,>=,63,17,83,37,0.4,0.4,0.4315068493150685,0.63,0.17
answer_entropy,4.607681009194498,<=,38,83,17,62,0.605,0.605,0.6909090909090909,0.38,0.83
answer_entropy,4.608274703860216,>=,62,17,83,38,0.395,0.395,0.42758620689655175,0.62,0.17
answer_entropy,4.608274703860216,<=,39,83,17,61,0.61,0.61,0.6964285714285714,0.39,0.83
answer_entropy,4.609141034363731,>=,61,17,83,39,0.39,0.39,0.4236111111111111,0.61,0.17
answer_entropy,4.609141034363731,<=,39,82,18,61,0.605,0.605,0.6842105263157895,0.39,0.82
answer_entropy,4.612126715581159,>=,61,18,82,39,0.395,0.395,0.42657342657342656,0.61,0.18
answer_entropy,4.612126715581159,<=,39,81,19,61,0.6,0.6000000000000001,0.6724137931034483,0.39,0.81
answer_entropy,4.612752953692842,>=,61,19,81,39,0.4,0.4,0.4295774647887324,0.61,0.19
answer_entropy,4.612752953692842,<=,39,80,20,61,0.595,0.595,0.6610169491525424,0.39,0.8
answer_entropy,4.614484156217687,>=,61,20,80,39,0.405,0.405,0.4326241134751773,0.61,0.2
answer_entropy,4.614484156217687,<=,40,80,20,60,0.6,0.6000000000000001,0.6666666666666666,0.4,0.8
answer_entropy,4.614791902607036,>=,60,20,80,40,0.4,0.4,0.42857142857142855,0.6,0.2
answer_entropy,4.614791902607036,<=,41,80,20,59,0.605,0.605,0.6721311475409836,0.41,0.8
answer_entropy,4.615982302519621,>=,59,20,80,41,0.395,0.395,0.4244604316546763,0.59,0.2
answer_entropy,4.615982302519621,<=,42,80,20,58,0.61,0.61,0.6774193548387096,0.42,0.8
answer_entropy,4.616163526098601,>=,58,20,80,42,0.39,0.39,0.42028985507246375,0.58,0.2
answer_entropy,4.616163526098601,<=,43,80,20,57,0.615,0.615,0.6825396825396826,0.43,0.8
answer_entropy,4.617960848208401,>=,57,20,80,43,0.385,0.385,0.41605839416058393,0.57,0.2
answer_entropy,4.617960848208401,<=,43,79,21,57,0.61,0.61,0.671875,0.43,0.79
answer_entropy,4.618214254896597,>=,57,21,79,43,0.39,0.38999999999999996,0.41911764705882354,0.57,0.21
answer_entropy,4.618214254896597,<=,44,79,21,56,0.615,0.615,0.676923076923077,0.44,0.79
answer_entropy,4.618921963086802,>=,56,21,79,44,0.385,0.385,0.4148148148148148,0.56,0.21
answer_entropy,4.618921963086802,<=,45,79,21,55,0.62,0.62,0.6818181818181818,0.45,0.79
answer_entropy,4.619357474969007,>=,55,21,79,45,0.38,0.38,0.41044776119402987,0.55,0.21
answer_entropy,4.619357474969007,<=,46,79,21,54,0.625,0.625,0.6865671641791045,0.46,0.79
answer_entropy,4.620124973610862,>=,54,21,79,46,0.375,0.375,0.40601503759398494,0.54,0.21
answer_entropy,4.620124973610862,<=,47,79,21,53,0.63,0.63,0.6911764705882353,0.47,0.79
answer_entropy,4.620647399729201,>=,53,21,79,47,0.37,0.37,0.4015151515151515,0.53,0.21
answer_entropy,4.620647399729201,<=,48,79,21,52,0.635,0.635,0.6956521739130435,0.48,0.79
answer_entropy,4.623943575119453,>=,52,21,79,48,0.365,0.365,0.3969465648854962,0.52,0.21
answer_entropy,4.623943575119453,<=,48,78,22,52,0.63,0.63,0.6857142857142857,0.48,0.78
answer_entropy,4.624920922225831,>=,52,22,78,48,0.37,0.37,0.4,0.52,0.22
answer_entropy,4.624920922225831,<=,49,78,22,51,0.635,0.635,0.6901408450704225,0.49,0.78
answer_entropy,4.629758132948245,>=,51,22,78,49,0.365,0.365,0.3953488372093023,0.51,0.22
answer_entropy,4.629758132948245,<=,50,78,22,50,0.64,0.64,0.6944444444444444,0.5,0.78
answer_entropy,4.630310320216343,>=,50,22,78,50,0.36,0.36,0.390625,0.5,0.22
answer_entropy,4.630310320216343,<=,50,77,23,50,0.635,0.635,0.684931506849315,0.5,0.77
answer_entropy,4.6310132163374,>=,50,23,77,50,0.365,0.365,0.3937007874015748,0.5,0.23
answer_entropy,4.6310132163374,<=,51,77,23,49,0.64,0.64,0.6891891891891891,0.51,0.77
answer_entropy,4.631688592109049,>=,49,23,77,51,0.36,0.36,0.3888888888888889,0.49,0.23
answer_entropy,4.631688592109049,<=,52,77,23,48,0.645,0.645,0.6933333333333334,0.52,0.77
answer_entropy,4.633508337482672,>=,48,23,77,52,0.355,0.355,0.384,0.48,0.23
answer_entropy,4.633508337482672,<=,52,76,24,48,0.64,0.64,0.6842105263157895,0.52,0.76
answer_entropy,4.634781597491996,>=,48,24,76,52,0.36,0.36,0.3870967741935484,0.48,0.24
answer_entropy,4.634781597491996,<=,52,75,25,48,0.635,0.635,0.6753246753246753,0.52,0.75
answer_entropy,4.6379260099381145,>=,48,25,75,52,0.365,0.365,0.3902439024390244,0.48,0.25
answer_entropy,4.6379260099381145,<=,52,74,26,48,0.63,0.63,0.6666666666666666,0.52,0.74
answer_entropy,4.638897009770261,>=,48,26,74,52,0.37,0.37,0.39344262295081966,0.48,0.26
answer_entropy,4.638897009770261,<=,53,74,26,47,0.635,0.635,0.6708860759493671,0.53,0.74
answer_entropy,4.639110242227506,>=,47,26,74,53,0.365,0.365,0.3884297520661157,0.47,0.26
answer_entropy,4.639110242227506,<=,54,74,26,46,0.64,0.64,0.675,0.54,0.74
answer_entropy,4.639783726485758,>=,46,26,74,54,0.36,0.36,0.38333333333333336,0.46,0.26
answer_entropy,4.639783726485758,<=,54,73,27,46,0.635,0.635,0.6666666666666666,0.54,0.73
answer_entropy,4.6400493055219,>=,46,27,73,54,0.365,0.365,0.3865546218487395,0.46,0.27
answer_entropy,4.6400493055219,<=,54,72,28,46,0.63,0.63,0.6585365853658537,0.54,0.72
answer_entropy,4.641227464440773,>=,46,28,72,54,0.37,0.37,0.3898305084745763,0.46,0.28
answer_entropy,4.641227464440773,<=,54,71,29,46,0.625,0.625,0.6506024096385542,0.54,0.71
answer_entropy,4.64189786858813,>=,46,29,71,54,0.375,0.375,0.39316239316239315,0.46,0.29
answer_entropy,4.64189786858813,<=,54,70,30,46,0.62,0.62,0.6428571428571429,0.54,0.7
answer_entropy,4.644250480470141,>=,46,30,70,54,0.38,0.38,0.39655172413793105,0.46,0.3
answer_entropy,4.644250480470141,<=,55,70,30,45,0.625,0.625,0.6470588235294118,0.55,0.7
answer_entropy,4.644634394959023,>=,45,30,70,55,0.375,0.375,0.391304347826087,0.45,0.3
answer_entropy,4.644634394959023,<=,55,69,31,45,0.62,0.62,0.6395348837209303,0.55,0.69
answer_entropy,4.646202052149887,>=,45,31,69,55,0.38,0.38,0.39473684210526316,0.45,0.31
answer_entropy,4.646202052149887,<=,56,69,31,44,0.625,0.625,0.6436781609195402,0.56,0.69
answer_entropy,4.6488667336912535,>=,44,31,69,56,0.375,0.375,0.3893805309734513,0.44,0.31
answer_entropy,4.6488667336912535,<=,56,68,32,44,0.62,0.6200000000000001,0.6363636363636364,0.56,0.68
answer_entropy,4.64971651136708,>=,44,32,68,56,0.38,0.38,0.39285714285714285,0.44,0.32
answer_entropy,4.64971651136708,<=,56,67,33,44,0.615,0.615,0.6292134831460674,0.56,0.67
answer_entropy,4.653467281955847,>=,44,33,67,56,0.385,0.385,0.3963963963963964,0.44,0.33
answer_entropy,4.653467281955847,<=,57,67,33,43,0.62,0.62,0.6333333333333333,0.57,0.67
answer_entropy,4.654245419503912,>=,43,33,67,57,0.38,0.38,0.39090909090909093,0.43,0.33
answer_entropy,4.654245419503912,<=,57,66,34,43,0.615,0.615,0.6263736263736264,0.57,0.66
answer_entropy,4.656690608424517,>=,43,34,66,57,0.385,0.385,0.3944954128440367,0.43,0.34
answer_entropy,4.656690608424517,<=,58,66,34,42,0.62,0.62,0.6304347826086957,0.58,0.66
answer_entropy,4.659969100393051,>=,42,34,66,58,0.38,0.38,0.3888888888888889,0.42,0.34
answer_entropy,4.659969100393051,<=,58,65,35,42,0.615,0.615,0.6236559139784946,0.58,0.65
answer_entropy,4.662714978340372,>=,42,35,65,58,0.385,0.385,0.3925233644859813,0.42,0.35
answer_entropy,4.662714978340372,<=,59,65,35,41,0.62,0.62,0.6276595744680851,0.59,0.65
answer_entropy,4.6628952045820045,>=,41,35,65,59,0.38,0.38,0.3867924528301887,0.41,0.35
answer_entropy,4.6628952045820045,<=,59,64,36,41,0.615,0.615,0.6210526315789474,0.59,0.64
answer_entropy,4.663319497992491,>=,41,36,64,59,0.385,0.385,0.3904761904761905,0.41,0.36
answer_entropy,4.663319497992491,<=,59,63,37,41,0.61,0.61,0.6145833333333334,0.59,0.63
answer_entropy,4.666949810863887,>=,41,37,63,59,0.39,0.39,0.3942307692307692,0.41,0.37
answer_entropy,4.666949810863887,<=,60,63,37,40,0.615,0.615,0.6185567010309279,0.6,0.63
answer_entropy,4.671296533500762,>=,40,37,63,60,0.385,0.385,0.3883495145631068,0.4,0.37
answer_entropy,4.671296533500762,<=,60,62,38,40,0.61,0.61,0.6122448979591837,0.6,0.62
answer_entropy,4.671491911905479,>=,40,38,62,60,0.39,0.39,0.39215686274509803,0.4,0.38
answer_entropy,4.671491911905479,<=,60,61,39,40,0.605,0.605,0.6060606060606061,0.6,0.61
answer_entropy,4.672340065547692,>=,40,39,61,60,0.395,0.395,0.39603960396039606,0.4,0.39
answer_entropy,4.672340065547692,<=,61,61,39,39,0.61,0.61,0.61,0.61,0.61
answer_entropy,4.674324028864221,>=,39,39,61,61,0.39,0.39,0.39,0.39,0.39
answer_entropy,4.674324028864221,<=,61,60,40,39,0.605,0.605,0.6039603960396039,0.61,0.6
answer_entropy,4.675805143193572,>=,39,40,60,61,0.395,0.395,0.3939393939393939,0.39,0.4
answer_entropy,4.675805143193572,<=,62,60,40,38,0.61,0.61,0.6078431372549019,0.62,0.6
answer_entropy,4.676271312592078,>=,38,40,60,62,0.39,0.39,0.3877551020408163,0.38,0.4
answer_entropy,4.676271312592078,<=,63,60,40,37,0.615,0.615,0.6116504854368932,0.63,0.6
answer_entropy,4.676833172959634,>=,37,40,60,63,0.385,0.385,0.38144329896907214,0.37,0.4
answer_entropy,4.676833172959634,<=,63,59,41,37,0.61,0.61,0.6057692307692307,0.63,0.59
answer_entropy,4.677945662974407,>=,37,41,59,63,0.39,0.39,0.3854166666666667,0.37,0.41
answer_entropy,4.677945662974407,<=,63,58,42,37,0.605,0.605,0.6,0.63,0.58
answer_entropy,4.680377887135973,>=,37,42,58,63,0.395,0.395,0.3894736842105263,0.37,0.42
answer_entropy,4.680377887135973,<=,64,58,42,36,0.61,0.61,0.6037735849056604,0.64,0.58
answer_entropy,4.681317971488499,>=,36,42,58,64,0.39,0.39,0.3829787234042553,0.36,0.42
answer_entropy,4.681317971488499,<=,65,58,42,35,0.615,0.615,0.6074766355140186,0.65,0.58
answer_entropy,4.681573524641356,>=,35,42,58,65,0.385,0.385,0.3763440860215054,0.35,0.42
answer_entropy,4.681573524641356,<=,65,57,43,35,0.61,0.61,0.6018518518518519,0.65,0.57
answer_entropy,4.681743487152827,>=,35,43,57,65,0.39,0.39,0.3804347826086957,0.35,0.43
answer_entropy,4.681743487152827,<=,66,57,43,34,0.615,0.615,0.6055045871559633,0.66,0.57
answer_entropy,4.682409181883282,>=,34,43,57,66,0.385,0.385,0.37362637362637363,0.34,0.43
answer_entropy,4.682409181883282,<=,66,56,44,34,0.61,0.6100000000000001,0.6,0.66,0.56
answer_entropy,4.682478600441099,>=,34,44,56,66,0.39,0.39,0.37777777777777777,0.34,0.44
answer_entropy,4.682478600441099,<=,66,55,45,34,0.605,0.605,0.5945945945945946,0.66,0.55
answer_entropy,4.684013214459316,>=,34,45,55,66,0.395,0.395,0.38202247191011235,0.34,0.45
answer_entropy,4.684013214459316,<=,66,54,46,34,0.6,0.6000000000000001,0.5892857142857143,0.66,0.54
answer_entropy,4.6840585229018945,>=,34,46,54,66,0.4,0.4,0.38636363636363635,0.34,0.46
answer_entropy,4.6840585229018945,<=,66,53,47,34,0.595,0.595,0.584070796460177,0.66,0.53
answer_entropy,4.6892203876410665,>=,34,47,53,66,0.405,0.405,0.39080459770114945,0.34,0.47
answer_entropy,4.6892203876410665,<=,67,53,47,33,0.6,0.6000000000000001,0.5877192982456141,0.67,0.53
answer_entropy,4.690036041372148,>=,33,47,53,67,0.4,0.4,0.38372093023255816,0.33,0.47
answer_entropy,4.690036041372148,<=,68,53,47,32,0.605,0.605,0.591304347826087,0.68,0.53
answer_entropy,4.692110315956254,>=,32,47,53,68,0.395,0.395,0.3764705882352941,0.32,0.47
answer_entropy,4.692110315956254,<=,68,52,48,32,0.6,0.6000000000000001,0.5862068965517241,0.68,0.52
answer_entropy,4.692682353521816,>=,32,48,52,68,0.4,0.4,0.38095238095238093,0.32,0.48
answer_entropy,4.692682353521816,<=,68,51,49,32,0.595,0.595,0.5811965811965812,0.68,0.51
answer_entropy,4.6944686792818935,>=,32,49,51,68,0.405,0.405,0.3855421686746988,0.32,0.49
answer_entropy,4.6944686792818935,<=,68,50,50,32,0.59,0.5900000000000001,0.576271186440678,0.68,0.5
answer_entropy,4.6959853617280825,>=,32,50,50,68,0.41,0.41000000000000003,0.3902439024390244,0.32,0.5
answer_entropy,4.6959853617280825,<=,68,49,51,32,0.585,0.585,0.5714285714285714,0.68,0.49
answer_entropy,4.696205284795976,>=,32,51,49,68,0.415,0.41500000000000004,0.3950617283950617,0.32,0.51
answer_entropy,4.696205284795976,<=,69,49,51,31,0.59,0.59,0.575,0.69,0.49
answer_entropy,4.697847891972767,>=,31,51,49,69,0.41,0.41000000000000003,0.3875,0.31,0.51
answer_entropy,4.697847891972767,<=,70,49,51,30,0.595,0.595,0.5785123966942148,0.7,0.49
answer_entropy,4.700427717434662,>=,30,51,49,70,0.405,0.405,0.379746835443038,0.3,0.51
answer_entropy,4.700427717434662,<=,71,49,51,29,0.6,0.6,0.5819672131147541,0.71,0.49
answer_entropy,4.7014730154420095,>=,29,51,49,71,0.4,0.4,0.3717948717948718,0.29,0.51
answer_entropy,4.7014730154420095,<=,72,49,51,28,0.605,0.605,0.5853658536585366,0.72,0.49
answer_entropy,4.703875042454925,>=,28,51,49,72,0.395,0.395,0.36363636363636365,0.28,0.51
answer_entropy,4.703875042454925,<=,72,48,52,28,0.6,0.6,0.5806451612903226,0.72,0.48
answer_entropy,4.707716330786035,>=,28,52,48,72,0.4,0.4,0.3684210526315789,0.28,0.52
answer_entropy,4.707716330786035,<=,73,48,52,27,0.605,0.605,0.584,0.73,0.48
answer_entropy,4.7112618212951896,>=,27,52,48,73,0.395,0.395,0.36,0.27,0.52
answer_entropy,4.7112618212951896,<=,73,47,53,27,0.6,0.6,0.5793650793650794,0.73,0.47
answer_entropy,4.71436165702607,>=,27,53,47,73,0.4,0.4,0.36486486486486486,0.27,0.53
answer_entropy,4.71436165702607,<=,73,46,54,27,0.595,0.595,0.5748031496062992,0.73,0.46
answer_entropy,4.715624570873992,>=,27,54,46,73,0.405,0.405,0.3698630136986301,0.27,0.54
answer_entropy,4.715624570873992,<=,73,45,55,27,0.59,0.59,0.5703125,0.73,0.45
answer_entropy,4.716781585009503,>=,27,55,45,73,0.41,0.41000000000000003,0.375,0.27,0.55
answer_entropy,4.716781585009503,<=,74,45,55,26,0.595,0.595,0.5736434108527132,0.74,0.45
answer_entropy,4.71744708742367,>=,26,55,45,74,0.405,0.405,0.36619718309859156,0.26,0.55
answer_entropy,4.71744708742367,<=,74,44,56,26,0.59,0.59,0.5692307692307692,0.74,0.44
answer_entropy,4.717764439975598,>=,26,56,44,74,0.41,0.41000000000000003,0.37142857142857144,0.26,0.56
answer_entropy,4.717764439975598,<=,75,44,56,25,0.595,0.595,0.5725190839694656,0.75,0.44
answer_entropy,4.720624796361307,>=,25,56,44,75,0.405,0.405,0.36231884057971014,0.25,0.56
answer_entropy,4.720624796361307,<=,76,44,56,24,0.6,0.6,0.5757575757575758,0.76,0.44
answer_entropy,4.725241003827152,>=,24,56,44,76,0.4,0.4,0.35294117647058826,0.24,0.56
answer_entropy,4.725241003827152,<=,76,43,57,24,0.595,0.595,0.5714285714285714,0.76,0.43
answer_entropy,4.72763452989941,>=,24,57,43,76,0.405,0.40499999999999997,0.3582089552238806,0.24,0.57
answer_entropy,4.72763452989941,<=,76,42,58,24,0.59,0.59,0.5671641791044776,0.76,0.42
answer_entropy,4.729799043393028,>=,24,58,42,76,0.41,0.41,0.36363636363636365,0.24,0.58
answer_entropy,4.729799043393028,<=,77,42,58,23,0.595,0.595,0.5703703703703704,0.77,0.42
answer_entropy,4.732030518540402,>=,23,58,42,77,0.405,0.40499999999999997,0.35384615384615387,0.23,0.58
answer_entropy,4.732030518540402,<=,78,42,58,22,0.6,0.6,0.5735294117647058,0.78,0.42
answer_entropy,4.733654468670095,>=,22,58,42,78,0.4,0.39999999999999997,0.34375,0.22,0.58
answer_entropy,4.733654468670095,<=,78,41,59,22,0.595,0.595,0.5693430656934306,0.78,0.41
answer_entropy,4.734949042913513,>=,22,59,41,78,0.405,0.40499999999999997,0.3492063492063492,0.22,0.59
answer_entropy,4.734949042913513,<=,78,40,60,22,0.59,0.5900000000000001,0.5652173913043478,0.78,0.4
answer_entropy,4.734968634449105,>=,22,60,40,78,0.41,0.41,0.3548387096774194,0.22,0.6
answer_entropy,4.734968634449105,<=,79,40,60,21,0.595,0.595,0.5683453237410072,0.79,0.4
answer_entropy,4.736538476348098,>=,21,60,40,79,0.405,0.40499999999999997,0.3442622950819672,0.21,0.6
answer_entropy,4.736538476348098,<=,79,39,61,21,0.59,0.5900000000000001,0.5642857142857143,0.79,0.39
answer_entropy,4.739449757950859,>=,21,61,39,79,0.41,0.41,0.35,0.21,0.61
answer_entropy,4.739449757950859,<=,80,39,61,20,0.595,0.595,0.5673758865248227,0.8,0.39
answer_entropy,4.7396514196255,>=,20,61,39,80,0.405,0.405,0.3389830508474576,0.2,0.61
answer_entropy,4.7396514196255,<=,80,38,62,20,0.59,0.5900000000000001,0.5633802816901409,0.8,0.38
answer_entropy,4.740785744074384,>=,20,62,38,80,0.41,0.41000000000000003,0.3448275862068966,0.2,0.62
answer_entropy,4.740785744074384,<=,81,38,62,19,0.595,0.595,0.5664335664335665,0.81,0.38
answer_entropy,4.743016245500225,>=,19,62,38,81,0.405,0.405,0.3333333333333333,0.19,0.62
answer_entropy,4.743016245500225,<=,82,38,62,18,0.6,0.6,0.5694444444444444,0.82,0.38
answer_entropy,4.747503198178032,>=,18,62,38,82,0.4,0.4,0.32142857142857145,0.18,0.62
answer_entropy,4.747503198178032,<=,82,37,63,18,0.595,0.595,0.5655172413793104,0.82,0.37
answer_entropy,4.747779722031859,>=,18,63,37,82,0.405,0.405,0.32727272727272727,0.18,0.63
answer_entropy,4.747779722031859,<=,82,36,64,18,0.59,0.59,0.5616438356164384,0.82,0.36
answer_entropy,4.75070192569639,>=,18,64,36,82,0.41,0.41000000000000003,0.3333333333333333,0.18,0.64
answer_entropy,4.75070192569639,<=,82,35,65,18,0.585,0.585,0.5578231292517006,0.82,0.35
answer_entropy,4.750797851121487,>=,18,65,35,82,0.415,0.41500000000000004,0.33962264150943394,0.18,0.65
answer_entropy,4.750797851121487,<=,82,34,66,18,0.58,0.58,0.5540540540540541,0.82,0.34
answer_entropy,4.752049357925467,>=,18,66,34,82,0.42,0.42000000000000004,0.34615384615384615,0.18,0.66
answer_entropy,4.752049357925467,<=,82,33,67,18,0.575,0.575,0.5503355704697986,0.82,0.33
answer_entropy,4.759519376995655,>=,18,67,33,82,0.425,0.42500000000000004,0.35294117647058826,0.18,0.67
answer_entropy,4.759519376995655,<=,83,33,67,17,0.58,0.58,0.5533333333333333,0.83,0.33
answer_entropy,4.760434195316945,>=,17,67,33,83,0.42,0.42000000000000004,0.34,0.17,0.67
answer_entropy,4.760434195316945,<=,84,33,67,16,0.585,0.585,0.5562913907284768,0.84,0.33
answer_entropy,4.761989843372969,>=,16,67,33,84,0.415,0.41500000000000004,0.32653061224489793,0.16,0.67
answer_entropy,4.761989843372969,<=,85,33,67,15,0.59,0.59,0.5592105263157895,0.85,0.33
answer_entropy,4.76468928554694,>=,15,67,33,85,0.41,0.41000000000000003,0.3125,0.15,0.67
answer_entropy,4.76468928554694,<=,85,32,68,15,0.585,0.585,0.5555555555555556,0.85,0.32
answer_entropy,4.765246483550053,>=,15,68,32,85,0.415,0.41500000000000004,0.3191489361702128,0.15,0.68
answer_entropy,4.765246483550053,<=,85,31,69,15,0.58,0.58,0.551948051948052,0.85,0.31
answer_entropy,4.768467186054183,>=,15,69,31,85,0.42,0.42,0.32608695652173914,0.15,0.69
answer_entropy,4.768467186054183,<=,86,31,69,14,0.585,0.585,0.5548387096774193,0.86,0.31
answer_entropy,4.770962938214396,>=,14,69,31,86,0.415,0.415,0.3111111111111111,0.14,0.69
answer_entropy,4.770962938214396,<=,87,31,69,13,0.59,0.59,0.5576923076923077,0.87,0.31
answer_entropy,4.773600429208435,>=,13,69,31,87,0.41,0.41,0.29545454545454547,0.13,0.69
answer_entropy,4.773600429208435,<=,87,30,70,13,0.585,0.585,0.554140127388535,0.87,0.3
answer_entropy,4.775629813541258,>=,13,70,30,87,0.415,0.415,0.3023255813953488,0.13,0.7
